CO_ITEM,NSE_CLASS,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
66576,Very Low,4,A,[0.74356436 0.06666667 0.05924092 0.06518152 0.06221122 0.00313531],0.7435643564356436
66576,Very Low,5,A,[0.60047142 0.08986447 0.11107837 0.10695345 0.08456099 0.0070713 ],0.6004714201532115
67229,Medium,0,A,[0.2207355  0.18935601 0.2292386  0.17891057 0.17670925 0.00505007],0.22073549723756905
67229,Medium,1,A,[0.21602398 0.2016149  0.22501006 0.17410894 0.17798168 0.00526043],0.2160239835258415
67229,Medium,2,A,[0.20030556 0.19140881 0.24046361 0.18068977 0.18076954 0.0063627 ],0.2003055570894767
67229,Medium,3,A,[0.20566137 0.19352055 0.23610585 0.18121246 0.17774894 0.00575082],0.20566137072364193
67229,Medium,4,A,[0.20606191 0.19282029 0.23422184 0.18095443 0.18069647 0.00524506],0.20606190885640585
67229,Medium,5,A,[0.20780094 0.18459987 0.24041695 0.17720242 0.18224613 0.00773369],0.2078009414929388
67229,Very High,0,A,[0.28221536 0.19593998 0.17806708 0.15997352 0.17652251 0.00728155],0.2822153574580759
67229,Very High,1,A,[0.2718285  0.20094411 0.18044199 0.15687536 0.18488802 0.00502203],0.2718284950567228
67229,Very High,2,A,[0.2330415  0.19923126 0.20962346 0.17688092 0.17460317 0.00661969],0.23304149761548865
67229,Very High,3,A,[0.25019689 0.20391618 0.1938941  0.16597433 0.17951727 0.00650123],0.25019688991151534
67229,Very High,4,A,[0.28112066 0.18783827 0.16077682 0.16380134 0.20120981 0.0052531 ],0.28112066220948745
67229,Very High,5,A,[0.20698254 0.20698254 0.18703242 0.19451372 0.19201995 0.01246883],0.20698254364089774
67229,Very Low,0,A,[0.20857349 0.17831412 0.24027378 0.18497839 0.18335735 0.00450288],0.20857348703170028
67229,Very Low,1,A,[0.20132916 0.18651856 0.24955853 0.18386025 0.17366372 0.00506978],0.20132915598594892
67229,Very Low,2,A,[0.1948984  0.17931258 0.25177259 0.18579767 0.1817553  0.00646347],0.19489840034587116
67229,Very Low,3,A,[0.20151799 0.17716393 0.24919756 0.1857647  0.18112442 0.00523139],0.2015179906721601
67229,Very Low,4,A,[0.19729239 0.17450883 0.24781245 0.18424963 0.19118375 0.00495295],0.197292388971438
67229,Very Low,5,A,[0.20053082 0.16337364 0.24565025 0.1863757  0.19758183 0.00648776],0.20053081686818047
67980,Medium,0,E,[0.19857636 0.19935289 0.29628991 0.15681622 0.1405522  0.00841242],0.14055220017256256
67980,Medium,1,E,[0.17901064 0.2046723  0.30154241 0.15421372 0.15451357 0.00604737],0.15451356982428582
67980,Medium,2,E,[0.19902106 0.21763692 0.30631222 0.16772678 0.10099182 0.0083112 ],0.10099182374120577
67980,Medium,3,E,[0.19461261 0.21120665 0.3045532  0.16586298 0.11666162 0.00710293],0.11666162163684232
67980,Medium,4,E,[0.18822518 0.20111732 0.30386764 0.16390202 0.13601203 0.00687581],0.13601203266007736
67980,Medium,5,E,[0.21316983 0.21602553 0.30186461 0.17134218 0.08970267 0.00789518],0.08970267092222409
67980,Very High,0,E,[0.12974404 0.14938217 0.2570609  0.11496028 0.34289497 0.00595763],0.3428949691085613
67980,Very High,1,E,[0.11343657 0.14768259 0.26812853 0.12235349 0.34398085 0.00441797],0.3439808524613765
67980,Very High,2,E,[0.1495766  0.1825233  0.30413435 0.14480894 0.21098698 0.00796983],0.21098697786949405
67980,Very High,3,E,[0.13365649 0.16749514 0.28278119 0.13623452 0.27395103 0.00588163],0.2739510327580351
67980,Very High,4,E,[0.10138469 0.11889225 0.24797071 0.11061595 0.41652077 0.00461563],0.4165207703326436
67980,Very High,5,E,[0.17456359 0.20698254 0.29177057 0.16708229 0.14962594 0.00997506],0.14962593516209477
67980,Very Low,0,E,[0.22302158 0.20809353 0.28669065 0.17967626 0.09316547 0.00935252],0.09316546762589928
67980,Very Low,1,E,[0.21280713 0.21282611 0.29615786 0.17911014 0.09112987 0.00796888],0.09112987382601272
67980,Very Low,2,E,[0.21667639 0.20803353 0.29748709 0.18577818 0.08320909 0.00881571],0.08320909228409067
67980,Very Low,3,E,[0.2178195  0.21204745 0.29497708 0.18163342 0.0855941  0.00792844],0.08559410152188297
67980,Very Low,4,E,[0.21287129 0.21963696 0.29834983 0.18267327 0.07986799 0.00660066],0.07986798679867987
67980,Very Low,5,E,[0.23629935 0.21302298 0.27961108 0.18031821 0.08014143 0.01060695],0.08014142604596347
68123,Medium,0,B,[0.07618637 0.25763589 0.091717   0.11367558 0.45582399 0.00496117],0.2576358930112166
68123,Medium,1,B,[0.07042496 0.31471468 0.09007407 0.11742846 0.40392789 0.00342994],0.31471468450569623
68123,Medium,2,B,[0.07886747 0.20892703 0.10625456 0.1255574  0.47571964 0.0046739 ],0.20892702704360466
68123,Medium,3,B,[0.07367269 0.23209308 0.09582975 0.11796042 0.47660573 0.00383833],0.2320930772804708
68123,Medium,4,B,[0.07146541 0.24804469 0.09162011 0.10971208 0.47529007 0.00386764],0.24804469273743016
68123,Medium,5,B,[0.07492021 0.15034436 0.09927768 0.12145137 0.54913489 0.00487149],0.15034436418612465
68123,Very High,0,B,[0.07480141 0.50088261 0.07281553 0.10414828 0.2429391  0.00441306],0.500882612533098
68123,Very High,1,B,[0.06330475 0.56149167 0.06168513 0.09653401 0.21463599 0.00234845],0.5614916724403214
68123,Very High,2,B,[0.07656728 0.40788444 0.08980289 0.11250267 0.30918665 0.00405607],0.40788443748665765
68123,Very High,3,B,[0.06983853 0.47227454 0.07337368 0.10386242 0.27739356 0.00325728],0.4722745376516719
68123,Very High,4,B,[0.05729747 0.60926309 0.04742957 0.08371797 0.20022282 0.00206908],0.6092630908801528
68123,Very High,5,B,[0.09975062 0.319202   0.06234414 0.13216958 0.3765586  0.00997506],0.3192019950124688
68123,Very Low,0,B,[0.07320144 0.13848921 0.0926259  0.10179856 0.58938849 0.0044964 ],0.13848920863309352
68123,Very Low,1,B,[0.0739778  0.16078171 0.09966796 0.11389811 0.54734845 0.00432597],0.16078170951522627
68123,Very Low,2,B,[0.0802057  0.12599123 0.1053348  0.12078391 0.56161276 0.00607161],0.12599122750156652
68123,Very Low,3,B,[0.07402637 0.12803077 0.09641152 0.10813286 0.58861896 0.00477952],0.1280307685036393
68123,Very Low,4,B,[0.07772277 0.12178218 0.09818482 0.11287129 0.58630363 0.00313531],0.12178217821782178
68123,Very Low,5,B,[0.0689452  0.087802   0.09546258 0.09546258 0.64555097 0.00677666],0.08780200353565115
68369,Medium,0,A,[0.26203624 0.17610009 0.13170837 0.18628128 0.23830889 0.00556514],0.26203623813632443
68369,Medium,1,A,[0.28433468 0.16668376 0.11463498 0.19064109 0.23996023 0.00374527],0.2843346829967558
68369,Medium,2,A,[0.2146682  0.18401796 0.13841983 0.19930934 0.2588249  0.00475977],0.21466819600939688
68369,Medium,3,A,[0.23249609 0.18248342 0.13289137 0.19431519 0.25370106 0.00411287],0.232496093035043
68369,Medium,4,A,[0.24890417 0.17881392 0.12617104 0.19329609 0.24838848 0.0044263 ],0.2489041684572411
68369,Medium,5,A,[0.17705359 0.20040316 0.16596674 0.20342684 0.25029397 0.0028557 ],0.17705358642701158
68369,Very High,0,A,[0.42652251 0.14298323 0.10061783 0.16328332 0.16151809 0.00507502],0.426522506619594
68369,Very High,1,A,[0.45711149 0.12992073 0.08351404 0.15411609 0.17157202 0.00376562],0.45711149302212584
68369,Very High,2,A,[0.33266918 0.16174482 0.1134989  0.17725753 0.20999075 0.00483882],0.3326691809578026
68369,Very High,3,A,[0.38704498 0.15023619 0.09915403 0.16663065 0.19210226 0.00483189],0.3870449844082868
68369,Very High,4,A,[0.49498647 0.12048385 0.0792615  0.14372115 0.15740888 0.00413815],0.4949864714308451
68369,Very High,5,A,[0.27930175 0.18952618 0.10224439 0.19700748 0.21945137 0.01246883],0.2793017456359102
68369,Very Low,0,A,[0.18651079 0.20827338 0.15665468 0.18741007 0.25719424 0.00395683],0.1865107913669065
68369,Very Low,1,A,[0.19715397 0.1970591  0.14226354 0.19269519 0.26655915 0.00426904],0.19715397021155487
68369,Very Low,2,A,[0.18003068 0.19375122 0.15781854 0.19433461 0.26896567 0.00509928],0.1800306821373782
68369,Very Low,3,A,[0.18120805 0.20173811 0.15686147 0.19224998 0.26382456 0.00411783],0.18120805369127516
68369,Very Low,4,A,[0.18564356 0.2039604  0.15       0.18151815 0.27541254 0.00346535],0.18564356435643564
68369,Very Low,5,A,[0.1591043  0.2006482  0.19740719 0.18591632 0.25162051 0.00530348],0.15910430170889805
68538,Medium,0,D,[0.33333333 0.66666667 0.         0.         0.         0.        ],0.0
68538,Medium,1,D,[0.30952381 0.19047619 0.14285714 0.19047619 0.16666667 0.        ],0.19047619047619047
68538,Medium,2,D,[0.35714286 0.10714286 0.39285714 0.10714286 0.03571429 0.        ],0.10714285714285714
68538,Medium,3,D,[0.25301205 0.21686747 0.21686747 0.13253012 0.1686747  0.01204819],0.13253012048192772
68538,Medium,4,D,[1. 0. 0. 0. 0. 0.],0.0
68538,Very High,1,D,[0.33333333 0.33333333 0.         0.25       0.08333333 0.        ],0.25
68538,Very High,2,D,[0. 0. 1. 0. 0. 0.],0.0
68538,Very High,3,D,[0.25  0.25  0.375 0.125 0.    0.   ],0.125
68538,Very High,4,D,[1. 0. 0. 0. 0. 0.],0.0
68538,Very Low,0,D,[0.  0.  0.5 0.  0.5 0. ],0.0
68538,Very Low,1,D,[0.16666667 0.16666667 0.16666667 0.25       0.25       0.        ],0.25
68538,Very Low,2,D,[0.28571429 0.21428571 0.14285714 0.14285714 0.21428571 0.        ],0.14285714285714285
68538,Very Low,3,D,[0.31481481 0.12962963 0.22222222 0.25925926 0.05555556 0.01851852],0.25925925925925924
75825,Medium,0,B,[0.10616911 0.36169111 0.2578516  0.12566868 0.14206212 0.00655738],0.36169111302847284
75825,Medium,1,B,[0.09234716 0.39091231 0.26796655 0.12069009 0.12351452 0.00456938],0.39091230927862974
75825,Medium,2,B,[0.1182276  0.3235848  0.26765133 0.13366619 0.15069955 0.00617053],0.3235847957162047
75825,Medium,3,B,[0.11401298 0.32093605 0.27363714 0.13329438 0.15273945 0.00538   ],0.3209360524870824
75825,Medium,4,B,[0.11547056 0.31989686 0.26733992 0.13515256 0.15620971 0.00593038],0.3198968629136227
75825,Medium,5,B,[0.13253822 0.26171678 0.26961196 0.14916849 0.1807492  0.00621535],0.2617167814547287
75825,Very High,0,B,[0.06067961 0.5348632  0.22925861 0.08848191 0.08164166 0.00507502],0.5348631950573698
75825,Very High,1,B,[0.06325976 0.53915888 0.23060277 0.08845389 0.0755239  0.0030008 ],0.5391588759818963
75825,Very High,2,B,[0.08425247 0.45627268 0.24706468 0.10367893 0.10296734 0.00576389],0.45627268198961074
75825,Very High,3,B,[0.07954861 0.47247522 0.24878817 0.10077495 0.0941369  0.00427614],0.47247522306956063
75825,Very High,4,B,[0.0701894  0.55594461 0.21645711 0.08530957 0.06907528 0.00302403],0.5559446124462836
75825,Very High,5,B,[0.10473815 0.38653367 0.27930175 0.10723192 0.11970075 0.00249377],0.3865336658354115
75825,Very Low,0,B,[0.14280576 0.2442446  0.26672662 0.14334532 0.19730216 0.00557554],0.24424460431654677
75825,Very Low,1,B,[0.13116403 0.27437625 0.27122664 0.1422256  0.1747652  0.00624229],0.27437624513803244
75825,Very Low,2,B,[0.14859229 0.25330049 0.2636071  0.14323372 0.18394157 0.00732482],0.2533004904820553
75825,Very Low,3,B,[0.14844858 0.2381546  0.26630589 0.1441417  0.19629691 0.00665233],0.23815459873333963
75825,Very Low,4,B,[0.14125413 0.2330033  0.26666667 0.15231023 0.2009901  0.00577558],0.233003300330033
75825,Very Low,5,B,[0.16647024 0.21921037 0.24661167 0.13936358 0.21714791 0.01119623],0.21921037124337064
75829,Medium,0,C,[0.22842968 0.2218723  0.2771786  0.15090595 0.11557377 0.00603969],0.2771786022433132
75829,Medium,1,C,[0.21195003 0.21827404 0.2983156  0.15668993 0.11034998 0.00442042],0.2983155968343203
75829,Medium,2,C,[0.23575595 0.23430226 0.25379524 0.15595002 0.1152098  0.00498672],0.25379524390767516
75829,Medium,3,C,[0.2276951  0.23374738 0.26397004 0.15528954 0.1147539  0.00454405],0.26397003956241993
75829,Medium,4,C,[0.2275462  0.22651483 0.27537602 0.15457671 0.11155995 0.0044263 ],0.2753760206274173
75829,Medium,5,C,[0.23332773 0.24962204 0.22896019 0.16395095 0.11876365 0.00537544],0.2289601881404334
75829,Very High,0,C,[0.17056487 0.18799647 0.38393645 0.15203001 0.09620477 0.00926743],0.38393645189761694
75829,Very High,1,C,[0.15969929 0.17435238 0.40321855 0.15860155 0.09932786 0.00480038],0.40321855007783186
75829,Very High,2,C,[0.19084893 0.20152281 0.33074788 0.16558742 0.10538675 0.00590621],0.330747883014303
75829,Very High,3,C,[0.17731329 0.1930285  0.35964371 0.16255519 0.10136157 0.00609775],0.35964370619654823
75829,Very High,4,C,[0.14897342 0.14308451 0.44707942 0.1569314  0.09867898 0.00525227],0.4470794206589209
75829,Very High,5,C,[0.22693267 0.18703242 0.32169576 0.14962594 0.10723192 0.0074813 ],0.32169576059850374
75829,Very Low,0,C,[0.23723022 0.25755396 0.2278777  0.15161871 0.12086331 0.00485612],0.22787769784172662
75829,Very Low,1,C,[0.24238687 0.24984347 0.23375391 0.14956835 0.11979888 0.00464852],0.23375391329095913
75829,Very Low,2,C,[0.25247942 0.25293317 0.22058728 0.14822497 0.12112962 0.00464553],0.22058728203798536
75829,Very Low,3,C,[0.24568721 0.25798752 0.21842802 0.15038047 0.12332806 0.00418872],0.21842801777105586
75829,Very Low,4,C,[0.25132013 0.25379538 0.21633663 0.15       0.12359736 0.0049505 ],0.21633663366336633
75829,Very Low,5,C,[0.25987036 0.26900412 0.19652328 0.1449617  0.12315852 0.00648203],0.1965232763700648
75845,Medium,0,D,[0.10363432 0.24637431 0.30162293 0.26204247 0.08049896 0.005827  ],0.2620424723756906
75845,Medium,1,D,[0.09646634 0.26663286 0.31175487 0.25780548 0.06320642 0.00413402],0.257805484160654
75845,Medium,2,D,[0.09618299 0.23319283 0.31275425 0.27275572 0.08044496 0.00466926],0.2727557199919009
75845,Medium,3,D,[0.09705786 0.24150099 0.31179622 0.26973213 0.07586821 0.00404459],0.26973212729280055
75845,Medium,4,D,[0.09660361 0.25008598 0.31195185 0.26435942 0.07300086 0.00399828],0.26435941530524504
75845,Medium,5,D,[0.09801614 0.21721587 0.29976463 0.28782784 0.09364492 0.0035306 ],0.2878278412911903
75845,Very High,0,D,[0.10878199 0.30847308 0.29148279 0.22837599 0.05494263 0.00794351],0.22837599293909974
75845,Very High,1,D,[0.10479208 0.30768469 0.30402617 0.23320028 0.04522975 0.00506703],0.23320028260155432
75845,Very High,2,D,[0.10057655 0.27496619 0.30664104 0.25282938 0.05929248 0.00569436],0.2528293828742259
75845,Very High,3,D,[0.10318576 0.28789166 0.30733357 0.24236762 0.05292092 0.00630048],0.24236762048890467
75845,Very High,4,D,[0.11079274 0.31295766 0.31200255 0.22174467 0.03788602 0.00461636],0.22174466730340656
75845,Very High,5,D,[0.10723192 0.26184539 0.32668329 0.24937656 0.05236908 0.00249377],0.24937655860349128
75845,Very Low,0,D,[0.10698847 0.20605187 0.29070605 0.28908501 0.10266571 0.00450288],0.2890850144092219
75845,Very Low,1,D,[0.10412988 0.21965252 0.30228805 0.27619861 0.09425615 0.00347479],0.2761986138801861
75845,Very Low,2,D,[0.10834414 0.2077821  0.2945093  0.27574578 0.10910073 0.00451794],0.27574578469520106
75845,Very Low,3,D,[0.10611748 0.20484007 0.29680028 0.28425085 0.104752   0.00323933],0.2842508467763387
75845,Very Low,4,D,[0.10170051 0.20439161 0.30047878 0.28380386 0.10615816 0.00346706],0.2838038632986627
75845,Very Low,5,D,[0.1194338  0.18254202 0.27484518 0.28398702 0.13299912 0.00619286],0.2839870244765556
76318,Medium,0,C,[0.233578   0.14568429 0.35315433 0.06754622 0.19260429 0.00743287],0.3531543250023228
76318,Medium,1,C,[0.25484828 0.12616975 0.37462673 0.05215341 0.18658022 0.00562162],0.3746267275269268
76318,Medium,2,C,[0.23614929 0.14355062 0.35525154 0.0675829  0.18982474 0.0076409 ],0.3552515445719329
76318,Medium,3,C,[0.22715664 0.14254202 0.36398761 0.06494473 0.19454813 0.00682087],0.36398760594060087
76318,Medium,4,C,[0.21799725 0.14409842 0.36347213 0.0666724  0.19993118 0.00782863],0.3634721266345492
76318,Medium,5,C,[0.20712066 0.16727889 0.33314496 0.07855326 0.2025996  0.01130263],0.33314495620231704
76318,Very High,0,C,[0.26882845 0.12866109 0.37238494 0.03870293 0.18410042 0.00732218],0.3723849372384937
76318,Very High,1,C,[0.29525845 0.10482169 0.39543208 0.03344464 0.16738346 0.00365968],0.39543208227594495
76318,Very High,2,C,[0.2671916  0.12152231 0.37244094 0.04645669 0.18635171 0.00603675],0.3724409448818898
76318,Very High,3,C,[0.26999176 0.11859616 0.38434813 0.0416912  0.18077965 0.0045931 ],0.38434813331763046
76318,Very High,4,C,[0.2663707  0.11098779 0.38734739 0.04217536 0.18978912 0.00332963],0.3873473917869034
76318,Very High,5,C,[0.2137931  0.19310345 0.30344828 0.09655172 0.1862069  0.00689655],0.30344827586206896
76318,Very Low,0,C,[0.19508671 0.17543353 0.33323699 0.09219653 0.19364162 0.01040462],0.3332369942196532
76318,Very Low,1,C,[0.21980374 0.14988842 0.35648559 0.07554034 0.18966097 0.00862095],0.356485585888539
76318,Very Low,2,C,[0.20415827 0.16312178 0.34338193 0.08910587 0.1899901  0.01024205],0.34338192618893176
76318,Very Low,3,C,[0.19874464 0.16355603 0.346372   0.08995275 0.19281851 0.00855607],0.34637199638821436
76318,Very Low,4,C,[0.19134567 0.16733367 0.34892446 0.09954977 0.1825913  0.01025513],0.34892446223111556
76318,Very Low,5,C,[0.17190016 0.20853462 0.31561997 0.11352657 0.17230274 0.01811594],0.31561996779388085
78112,Medium,0,E,[0.12799827 0.15759275 0.15185505 0.08520276 0.47251941 0.00483175],0.47251941328731667
78112,Medium,1,E,[0.12165542 0.14612541 0.15517325 0.06744964 0.50527065 0.00432563],0.5052706516881755
78112,Medium,2,E,[0.12140487 0.15732398 0.15189563 0.08690879 0.4771304  0.00533634],0.4771303969135083
78112,Medium,3,E,[0.12189731 0.16205633 0.15099892 0.08648472 0.47392541 0.00463732],0.4739254086474158
78112,Medium,4,E,[0.12097121 0.15887409 0.15569403 0.08427159 0.47503223 0.00515685],0.47503223033949293
78112,Medium,5,E,[0.12934655 0.19049219 0.14412901 0.10549303 0.42415589 0.00638334],0.4241558877876701
78112,Very High,0,E,[0.13790821 0.13901147 0.15533981 0.06067961 0.50353045 0.00353045],0.5035304501323918
78112,Very High,1,E,[0.137326   0.13228268 0.17214339 0.04859768 0.50604209 0.00360816],0.5060420921925192
78112,Very High,2,E,[0.13548708 0.14495126 0.16288337 0.06852629 0.48302853 0.00512346],0.48302853483242014
78112,Very High,3,E,[0.13387261 0.14086573 0.16609034 0.06266016 0.49169471 0.00481645],0.4916947111673716
78112,Very High,4,E,[0.1305109  0.14149292 0.17205157 0.05029445 0.50087538 0.00477479],0.5008753780041382
78112,Very High,5,E,[0.14214464 0.1521197  0.13965087 0.08478803 0.47880299 0.00249377],0.47880299251870323
78112,Very Low,0,E,[0.12607914 0.17571942 0.14856115 0.1073741  0.4352518  0.00701439],0.4352517985611511
78112,Very Low,1,E,[0.12031117 0.16641685 0.14715871 0.09581634 0.46557253 0.00472441],0.46557252632577556
78112,Very Low,2,E,[0.11879605 0.16957283 0.1458698  0.10881355 0.45100581 0.00594196],0.45100581232039066
78112,Very Low,3,E,[0.12172701 0.18262596 0.1448861  0.10911948 0.43648974 0.00515172],0.43648974383212025
78112,Very Low,4,E,[0.1130363  0.17475248 0.14339934 0.10313531 0.46221122 0.00346535],0.4622112211221122
78112,Very Low,5,E,[0.11814968 0.21243371 0.13553329 0.12757808 0.39746612 0.00883913],0.3974661166764879
78377,Medium,0,B,[0.22610009 0.28511648 0.23714409 0.16022433 0.08671268 0.00470233],0.2851164797238999
78377,Medium,1,B,[0.21764338 0.31158653 0.23942049 0.15442458 0.0728354  0.00408962],0.31158653483427773
78377,Medium,2,B,[0.23762674 0.28285071 0.23712377 0.15368668 0.08443689 0.00427521],0.2828507112057068
78377,Medium,3,B,[0.22294691 0.28855752 0.24158595 0.15986174 0.0831726  0.00387529],0.28855752037957394
78377,Medium,4,B,[0.2168887  0.28826816 0.23962183 0.16489042 0.08642028 0.00391061],0.288268156424581
78377,Medium,5,B,[0.23399966 0.26709222 0.23735931 0.1644549  0.09356627 0.00352763],0.2670922224088695
78377,Very High,0,B,[0.1868932  0.32082966 0.25132392 0.16416593 0.06751986 0.00926743],0.3208296557811121
78377,Very High,1,B,[0.17518468 0.34274364 0.24515238 0.16511153 0.0661076  0.00570017],0.3427436407317095
