CO_ITEM,SG_UF_PROVA,TX_GABARITO,answer_distribution,correct_probability
63204,AP,E,[0.12069254 0.20692539 0.22106056 0.25702576 0.18969555 0.0046002 ],0.18969555035128804
63204,BA,E,[0.12112415 0.20311865 0.21575573 0.25955937 0.1960078  0.00443429],0.19600780329309622
63204,CE,E,[0.11022189 0.19898582 0.20828764 0.26351525 0.21477403 0.00421537],0.21477402645885346
63204,DF,E,[0.10899984 0.17504108 0.18595961 0.25454497 0.25730111 0.01815339],0.25730110775427995
63204,ES,E,[0.11060685 0.18924187 0.18691453 0.26234945 0.24585442 0.00503287],0.24585442485599582
63204,GO,E,[0.10949537 0.19229923 0.19885838 0.27143465 0.22239505 0.00551732],0.22239504614887967
63204,MA,E,[0.11900041 0.20611164 0.21826701 0.26320793 0.18939291 0.0040201 ],0.18939291049843815
63204,MG,E,[0.10897978 0.17382464 0.1860543  0.25915609 0.26827104 0.00371415],0.26827103902209687
63204,MS,E,[0.11484656 0.18585957 0.19785051 0.26695386 0.23049252 0.00399698],0.23049251676511082
63204,MT,E,[0.1201411  0.19267978 0.20092201 0.26986344 0.2123424  0.00405127],0.21234240212342403
63204,PA,E,[0.11770248 0.20858384 0.21538558 0.26398485 0.18970406 0.00463918],0.1897040613054324
63204,PB,E,[0.11774056 0.1984618  0.20898992 0.25869082 0.21261323 0.00350367],0.21261322850794737
63204,PE,E,[0.1130041  0.2006769  0.20306035 0.26560206 0.21321384 0.00444275],0.21321384307369626
63204,PI,E,[0.11119044 0.20211671 0.20952941 0.26431616 0.20938242 0.00346486],0.20938241532097185
63204,PR,E,[0.11438707 0.17543816 0.17732353 0.27243522 0.25695538 0.00346064],0.2569553838329964
63204,RJ,E,[0.11310736 0.18512156 0.19053061 0.26371606 0.24276841 0.00475599],0.2427684117125111
63204,RN,E,[0.12122081 0.19801886 0.19914711 0.2578739  0.21987647 0.00386285],0.21987646530128316
63204,RO,E,[0.11723872 0.20034709 0.21281656 0.27387839 0.1916056  0.00411364],0.19160560483352615
63204,RR,E,[0.12389826 0.20473432 0.19869051 0.25912868 0.20977084 0.00377739],0.20977083857970286
63204,RS,E,[0.11594721 0.17501668 0.1788522  0.27123833 0.25459787 0.00434772],0.25459786544692203
63204,SC,E,[0.11764706 0.17039185 0.17728888 0.27291219 0.25729449 0.00446554],0.25729449172355745
63204,SE,E,[0.1179692  0.20208163 0.21179389 0.26195879 0.20199086 0.00420562],0.20199086260627516
63204,SP,E,[0.11472095 0.17456726 0.17661622 0.26714261 0.26299729 0.00395566],0.26299729402959293
63204,TO,E,[0.11572781 0.20761529 0.21245147 0.26156256 0.19773857 0.0049043 ],0.19773857366664396
63646,AC,C,[0.11427416 0.38059038 0.25992721 0.12203801 0.11977355 0.00339668],0.2599272139102305
63646,AL,C,[0.11584976 0.36453613 0.27440296 0.13183575 0.10959437 0.00378103],0.27440295810281073
63646,AM,C,[0.12684885 0.34708858 0.27121021 0.13091769 0.12173531 0.00219937],0.2712102050915489
63646,AP,C,[0.118956   0.35402376 0.27346495 0.13526853 0.11510791 0.00317885],0.2734649489710557
63646,BA,C,[0.11494306 0.37056003 0.26784311 0.13251648 0.11072784 0.00340947],0.2678431111407072
63646,CE,C,[0.10809907 0.39827938 0.26809689 0.11614213 0.10682338 0.00255916],0.2680968901196347
63646,DF,C,[0.11625934 0.3716535  0.30472353 0.11755818 0.08182686 0.00797858],0.30472353284207176
63646,ES,C,[0.11603142 0.38548152 0.30410241 0.11588595 0.0754728  0.00302589],0.30410241489671225
63646,GO,C,[0.1082624  0.41222483 0.27500734 0.1148958  0.08698268 0.00262694],0.27500733783387143
63646,MA,C,[0.12032924 0.35713024 0.26778317 0.13148065 0.11992176 0.00335493],0.26778316558684107
63646,MG,C,[0.10881551 0.4024816  0.29660499 0.11234218 0.07721651 0.0025392 ],0.2966049890673124
63646,MS,C,[0.11401794 0.38127387 0.2856889  0.12081372 0.09554055 0.00266501],0.2856889046815315
63646,MT,C,[0.11253536 0.37648004 0.27857916 0.12744927 0.10135867 0.0035975 ],0.2785791624462995
63646,PA,C,[0.11820401 0.36431354 0.27190243 0.12650548 0.11528728 0.00378727],0.2719024285175812
63646,PB,C,[0.11081857 0.3799323  0.27325104 0.12817137 0.10524516 0.00258155],0.2732510428776585
63646,PE,C,[0.10723684 0.4004672  0.27218726 0.12417048 0.09313501 0.0028032 ],0.27218726163234175
63646,PI,C,[0.11047159 0.37281798 0.2674509  0.12794874 0.11836992 0.00294087],0.2674508980149144
63646,PR,C,[0.11658954 0.38852839 0.32082284 0.10333875 0.06844998 0.0022705 ],0.3208228389930396
63646,RJ,C,[0.11782872 0.37955515 0.28682281 0.12546767 0.08719481 0.00313083],0.2868228061083226
63646,RN,C,[0.11238212 0.36926373 0.28748781 0.12510282 0.10310462 0.00265891],0.2874878053446066
63646,RO,C,[0.11726887 0.3838241  0.26642664 0.12504822 0.10492478 0.00250739],0.2664266426642664
63646,RR,C,[0.12591287 0.36867288 0.27801561 0.13170486 0.09468648 0.0010073 ],0.2780156131956686
63646,RS,C,[0.12096736 0.35382416 0.32131284 0.12030021 0.0805218  0.00307362],0.3213128425065523
63646,SC,C,[0.12579205 0.34754144 0.3435666  0.11199701 0.06839066 0.00271224],0.3435666019780682
63646,SE,C,[0.10912392 0.37436829 0.25770918 0.13390831 0.12159177 0.00329853],0.25770918444545315
63646,SP,C,[0.11837769 0.38414744 0.32086183 0.10801299 0.06646615 0.00213391],0.3208618277767052
63646,TO,C,[0.11083861 0.39675727 0.25635261 0.12337353 0.10988487 0.00279311],0.25635261257578856
64203,AC,A,[0.19105757 0.17634217 0.29422704 0.20173027 0.13195343 0.00468952],0.19105756791720568
64203,AL,A,[0.1664443  0.1754225  0.30092284 0.21469869 0.13645208 0.0060596 ],0.16644429619746498
64203,AM,A,[0.19868606 0.16143929 0.28521949 0.22095165 0.12960774 0.00409577],0.19868605514170262
64203,AP,A,[0.19596855 0.16083975 0.27818668 0.21712947 0.1427735  0.00510204],0.1959685513549682
64203,BA,A,[0.16780409 0.16933546 0.31143262 0.21905815 0.12812847 0.00424121],0.16780409206820557
64203,CE,A,[0.16929933 0.18317428 0.30133694 0.2064755  0.13551413 0.00419982],0.16929933036235095
64203,DF,A,[0.1488843  0.19322097 0.29254783 0.21940425 0.12413208 0.02181057],0.1488842953304712
64203,ES,A,[0.15534997 0.19651481 0.29987781 0.22010822 0.12410543 0.00404375],0.15534997381742013
64203,GO,A,[0.16425773 0.18475693 0.30742931 0.21185931 0.12612071 0.00557602],0.1642577293870783
64203,MA,A,[0.18753226 0.17168274 0.28962379 0.20866495 0.13834035 0.00415591],0.1875322558739644
64203,MG,A,[0.14962388 0.19600964 0.30094029 0.22663963 0.12323108 0.00355548],0.14962388340385518
64203,MS,A,[0.16316561 0.18457166 0.30377048 0.21708043 0.12719279 0.00421903],0.16316560820713238
64203,MT,A,[0.16624175 0.1790242  0.29920022 0.22152761 0.12950093 0.00450529],0.16624174903083855
64203,PA,A,[0.19332927 0.16375334 0.28885878 0.21505357 0.13425818 0.00474686],0.19332926544749734
64203,PB,A,[0.17130405 0.17702957 0.30678516 0.21211759 0.12881559 0.00394804],0.1713040505896428
64203,PE,A,[0.15968157 0.1842597  0.30328916 0.21389074 0.13448374 0.00439508],0.15968157116979692
64203,PI,A,[0.17977363 0.17664476 0.29560488 0.2122173  0.13204259 0.00371685],0.17977362928119947
64203,PR,A,[0.15008497 0.20023319 0.31070069 0.21623398 0.11929894 0.00344823],0.1500849654556505
64203,RJ,A,[0.15873647 0.18752795 0.30133807 0.22466726 0.12366282 0.00406744],0.15873646850044365
64203,RN,A,[0.17101715 0.18417379 0.29560362 0.21457939 0.13110741 0.00351864],0.17101715334748438
64203,RO,A,[0.17245147 0.17373698 0.3094228  0.21461627 0.12604448 0.00372799],0.17245147191155674
64203,RR,A,[0.19239486 0.18030723 0.28657769 0.21833291 0.11961722 0.00277008],0.19239486275497356
64203,RS,A,[0.15730417 0.19259815 0.30267296 0.22012579 0.12326091 0.00403802],0.15730417381360778
64203,SC,A,[0.15051903 0.20457309 0.30321238 0.21476667 0.12229964 0.0046292 ],0.15051903114186851
64203,SE,A,[0.16677256 0.1765756  0.30610269 0.21820822 0.12692506 0.00541587],0.16677256361380896
64203,SP,A,[0.1470131  0.19995055 0.29474757 0.22970946 0.12521633 0.00336299],0.14701310312829144
64203,TO,A,[0.17628227 0.17750834 0.30004768 0.21020366 0.13241605 0.00354199],0.17628226960016347
66576,AC,A,[0.81921087 0.04616753 0.04495472 0.04600582 0.04034605 0.00331501],0.8192108667529108
66576,AL,A,[0.81190238 0.04733711 0.04491883 0.04758728 0.0451968  0.00305759],0.8119023793640204
66576,AM,A,[0.77739905 0.05008384 0.05541659 0.0612991  0.05319003 0.0026114 ],0.777399048901839
66576,AP,A,[0.7725828  0.05269321 0.05628973 0.06323185 0.05185681 0.0033456 ],0.7725828036132486
66576,BA,A,[0.82033117 0.05002896 0.04228559 0.04474909 0.03960238 0.0030028 ],0.8203311738895954
66576,CE,A,[0.82686639 0.04580135 0.04059046 0.04277592 0.04167153 0.00229435],0.826866391345264
66576,DF,A,[0.89574389 0.0265543  0.02000848 0.02896592 0.02522924 0.00349817],0.8957438914506811
66576,ES,A,[0.88924769 0.0328155  0.0204515  0.02699715 0.028219   0.00226916],0.889247687205446
66576,GO,A,[0.86695329 0.03727127 0.02595783 0.03388164 0.03342676 0.00250921],0.8669532935186136
66576,MA,A,[0.76635882 0.06595138 0.0554122  0.05776178 0.05154149 0.00297433],0.7663588211326905
66576,MG,A,[0.90766338 0.02752703 0.01747767 0.0217795  0.0236307  0.00192172],0.9076633756464504
66576,MS,A,[0.85837367 0.04099125 0.02842297 0.0354843  0.03370787 0.00301994],0.8583736732246747
66576,MT,A,[0.84049873 0.04638005 0.03258478 0.04033807 0.03733454 0.00286383],0.8404987252470926
66576,PA,A,[0.7679331  0.05847885 0.05630732 0.06256169 0.05154251 0.00317654],0.7679330952423682
66576,PB,A,[0.81772347 0.04915399 0.041463   0.04730815 0.04224919 0.0021022 ],0.8177234660741753
66576,PE,A,[0.84286395 0.04130994 0.03611402 0.03985127 0.03736295 0.00249785],0.8428639527123654
66576,PI,A,[0.79120556 0.05837761 0.04980996 0.0536528  0.04411919 0.00283488],0.7912055605720165
66576,PR,A,[0.89908337 0.02980613 0.01742722 0.02453455 0.02752385 0.00162489],0.8990833653762668
66576,RJ,A,[0.89338776 0.02951553 0.02321207 0.02651996 0.02489441 0.00247028],0.8933877551020408
66576,RN,A,[0.83638345 0.04711912 0.03612338 0.04052168 0.03736638 0.00248599],0.8363834547645
66576,RO,A,[0.83853966 0.0442859  0.03483738 0.04370742 0.03638    0.00224965],0.8385396580537344
66576,RR,A,[0.83329136 0.04608411 0.03500378 0.04608411 0.03827751 0.00125913],0.833291362377235
66576,RS,A,[0.89727463 0.03250667 0.01780779 0.0241924  0.02591957 0.00229893],0.8972746331236897
66576,SC,A,[0.90472739 0.02990274 0.01615543 0.02242121 0.02454877 0.00224446],0.9047273917516132
66576,SE,A,[0.81576957 0.05098182 0.04042238 0.04825875 0.04175365 0.00281383],0.8157695682430184
66576,SP,A,[0.92198745 0.0223251  0.01428509 0.01783096 0.02147843 0.00209298],0.9219874489032184
66576,TO,A,[0.82058443 0.0504734  0.03780396 0.04713575 0.04161842 0.00238403],0.8205844288536204
67229,AC,A,[0.19157026 0.17636114 0.24318421 0.19545344 0.18801068 0.00542027],0.1915702613057196
67229,AL,A,[0.21714349 0.18853393 0.2316846  0.17643951 0.17852476 0.0076737 ],0.21714349264603663
67229,AM,A,[0.19964246 0.18712871 0.2430143  0.17926293 0.1860011  0.0049505 ],0.19964246424642465
67229,AP,A,[0.20028445 0.18731699 0.23316322 0.18438886 0.1881536  0.00669288],0.200284447419058
67229,BA,A,[0.21466439 0.18653844 0.22707898 0.18398759 0.18212273 0.00560788],0.21466439332383147
67229,CE,A,[0.21817347 0.20174059 0.22177765 0.18327599 0.1702449  0.00478741],0.218173467640236
67229,DF,A,[0.23062442 0.18432984 0.20898847 0.16908392 0.17857616 0.02839719],0.2306244199920456
67229,ES,A,[0.21292145 0.20005241 0.22966284 0.18039946 0.17215979 0.00480405],0.21292144645664707
67229,GO,A,[0.21796133 0.20094549 0.22839986 0.17512076 0.17123016 0.0063424 ],0.2179613289680384
67229,MA,A,[0.21293855 0.19195858 0.23257331 0.18210724 0.17475609 0.00566622],0.21293855477348697
67229,MG,A,[0.23110207 0.2000435  0.21555221 0.17073099 0.17823255 0.00433868],0.23110207057108256
67229,MS,A,[0.2089108  0.19078714 0.23787313 0.17897122 0.17874911 0.0047086 ],0.20891080312722105
67229,MT,A,[0.20564601 0.19359234 0.23261827 0.18447348 0.17874362 0.00492628],0.20564600656837398
67229,PA,A,[0.20303466 0.18377626 0.24368827 0.18654157 0.17645897 0.00650027],0.20303465613216018
67229,PB,A,[0.21907922 0.19007388 0.22521891 0.18135176 0.17996648 0.00430976],0.21907921740320152
67229,PE,A,[0.21556058 0.19640557 0.22665484 0.17949232 0.17626802 0.00561867],0.21556057961060393
67229,PI,A,[0.22331464 0.19871431 0.22541543 0.1799542  0.16810571 0.0044957 ],0.22331463624713765
67229,PR,A,[0.20944948 0.196918   0.22556671 0.17975855 0.18447337 0.00383389],0.2094494832313858
67229,RJ,A,[0.22790797 0.19208919 0.2303295  0.16879705 0.17556455 0.00531175],0.22790796761823603
67229,RN,A,[0.22262397 0.19373661 0.22518748 0.17521809 0.17858509 0.00464876],0.22262396694214875
67229,RO,A,[0.19156324 0.1966433  0.23856987 0.1866761  0.18211048 0.00443701],0.19156324352131696
67229,RR,A,[0.19642407 0.18458826 0.2309242  0.19163939 0.18962478 0.00679929],0.19642407454041802
67229,RS,A,[0.21678563 0.19754043 0.23634067 0.15988417 0.1846229  0.0048262 ],0.2167856334235018
67229,SC,A,[0.21198512 0.19820831 0.22817112 0.17154352 0.18525016 0.00484177],0.21198512385095783
67229,SE,A,[0.22305969 0.18906647 0.22644993 0.17889575 0.17717036 0.00535779],0.2230596924567139
67229,SP,A,[0.21884835 0.19956501 0.21935652 0.16949491 0.18805327 0.00468194],0.2188483520057457
67229,TO,A,[0.21782381 0.17980514 0.24085304 0.1835525  0.17394563 0.0040199 ],0.21782380595489542
67980,AC,E,[0.20472186 0.20771345 0.3009379  0.17658473 0.10106727 0.00897477],0.10106727037516171
67980,AL,E,[0.18865355 0.19910496 0.2906382  0.16980765 0.14301201 0.00878363],0.1430120080053369
67980,AM,E,[0.19585475 0.21597625 0.30388411 0.1713626  0.10544545 0.00747684],0.10544544929767173
67980,AP,E,[0.20667447 0.20583807 0.29533289 0.17740047 0.1059719  0.0087822 ],0.10597189695550352
67980,BA,E,[0.1906214  0.20341827 0.29876892 0.16822355 0.13149082 0.00747705],0.13149081515117217
67980,CE,E,[0.18294096 0.19976357 0.29051074 0.16606392 0.15547104 0.00524977],0.15547104069934747
67980,DF,E,[0.16385753 0.18800021 0.28533948 0.14538612 0.18651614 0.03090051],0.18651613929082525
67980,ES,E,[0.18377262 0.19578751 0.2910921  0.15310991 0.17097225 0.00526561],0.17097224646535172
67980,GO,E,[0.19040632 0.20145563 0.29552891 0.15646598 0.14861553 0.00752762],0.1486155336101777
67980,MA,E,[0.19153877 0.20791797 0.2956132  0.17202227 0.12511205 0.00779574],0.1251120467200869
67980,MG,E,[0.16237659 0.18490832 0.29385284 0.14910672 0.20498942 0.0047661 ],0.20498942172073342
67980,MS,E,[0.19101124 0.20957499 0.29950704 0.15939068 0.13447617 0.00603988],0.13447617355775637
67980,MT,E,[0.19802326 0.20808158 0.30202913 0.15820906 0.12639262 0.00726435],0.12639262389550518
67980,PA,E,[0.19748389 0.2026525  0.29448502 0.17575959 0.12149818 0.00812082],0.12149817842465138
67980,PB,E,[0.18993334 0.20355495 0.2896428  0.16515126 0.14604341 0.00567424],0.14604341138266963
67980,PE,E,[0.18386881 0.2006769  0.29225856 0.16645057 0.14934693 0.00739823],0.14934693488416437
67980,PI,E,[0.18269251 0.19692993 0.28510531 0.16963105 0.16039142 0.00524978],0.16039142395161798
67980,PR,E,[0.18229742 0.20422719 0.30705399 0.14859652 0.15380608 0.0040188 ],0.15380608030165838
67980,RJ,E,[0.17090328 0.19929015 0.29778172 0.15272405 0.17305413 0.00624667],0.17305412599822537
67980,RN,E,[0.18706137 0.1971392  0.29149217 0.16160863 0.15619681 0.00650183],0.15619681410513836
67980,RO,E,[0.20356087 0.21519476 0.30113125 0.16827356 0.10624759 0.00559198],0.10624758966448129
67980,RR,E,[0.17149333 0.20020146 0.31100478 0.16746411 0.14278519 0.00705112],0.14278519264668849
67980,RS,E,[0.18048409 0.21076329 0.29672908 0.15693492 0.14921622 0.0058724 ],0.1492162187916905
67980,SC,E,[0.18205836 0.20522772 0.30351632 0.14827457 0.1562237  0.00469934],0.1562236977461891
67980,SE,E,[0.18041814 0.19527397 0.29245711 0.1708269  0.15397416 0.00704971],0.1539741611448973
67980,SP,E,[0.17285698 0.19812851 0.30615397 0.14249186 0.17483143 0.00553725],0.17483142718772118
67980,TO,E,[0.19276616 0.2005313  0.29977522 0.17212724 0.12955521 0.00524487],0.12955520741093932
68123,AC,B,[0.07357697 0.17286546 0.09880336 0.11109314 0.53897154 0.00468952],0.17286545924967658
68123,AL,B,[0.07902491 0.2568101  0.09998332 0.12038581 0.43918168 0.00461419],0.25681009561930174
68123,AM,B,[0.08548888 0.18573903 0.10220182 0.11415927 0.50867259 0.00373842],0.18573902526182687
68123,AP,B,[0.08071261 0.17857143 0.10697558 0.13081298 0.497909   0.0050184 ],0.17857142857142858
68123,BA,B,[0.0745108  0.24194203 0.09762772 0.11847423 0.46287111 0.00457411],0.24194203458217095
68123,CE,B,[0.07401013 0.26986164 0.08412858 0.1018067  0.46677088 0.00342207],0.2698616393289624
68123,DF,B,[0.07290507 0.336805   0.09145598 0.11864631 0.37085917 0.00932846],0.33680500344516884
68123,ES,B,[0.0674056  0.30971083 0.08550067 0.10964683 0.42392506 0.00381102],0.30971082795135857
68123,GO,B,[0.0707714  0.26979119 0.0828332  0.10444761 0.46864958 0.00350702],0.269791192827481
68123,MA,B,[0.08044275 0.21291593 0.09717506 0.11159853 0.49331794 0.00454978],0.21291593100638326
68123,MG,B,[0.06601434 0.36244711 0.08201105 0.10992595 0.37665726 0.00294429],0.36244710860366713
68123,MS,B,[0.07465471 0.26384509 0.09455078 0.11533508 0.44770618 0.00390816],0.2638450948172492
68123,MT,B,[0.07798694 0.24415884 0.09649705 0.11832501 0.45863165 0.00440052],0.24415883770474628
68123,PA,B,[0.07298864 0.19291649 0.10167621 0.11846521 0.50927837 0.00467508],0.1929164946788464
68123,PB,B,[0.07692702 0.25252094 0.09263374 0.11680055 0.45775081 0.00336695],0.25252093659203556
68123,PE,B,[0.06803318 0.27120793 0.08559443 0.10989608 0.4615788  0.00368958],0.2712079321193631
68123,PI,B,[0.0683942  0.2561055  0.08630646 0.10472271 0.48102728 0.00344386],0.25610549967451335
68123,PR,B,[0.07182992 0.29633718 0.08965406 0.11488322 0.42447997 0.00281564],0.29633718261991293
68123,RJ,B,[0.07208518 0.3350772  0.08885892 0.11333452 0.38674712 0.00389707],0.33507719609582964
68123,RN,B,[0.07670243 0.2748169  0.09922934 0.12097221 0.42430153 0.00397759],0.2748168970990381
68123,RO,B,[0.07578095 0.20883147 0.10534773 0.12430904 0.48290269 0.00282813],0.2088314693405322
68123,RR,B,[0.08436162 0.25585495 0.10878872 0.1193654  0.42734827 0.00428104],0.255854948375724
68123,RS,B,[0.07121927 0.30640128 0.09736516 0.12619116 0.39480894 0.0040142 ],0.30640127692014485
68123,SC,B,[0.07222014 0.3183391  0.09265407 0.1256897  0.38730945 0.00378752],0.31833910034602075
68123,SE,B,[0.07848477 0.26147469 0.0962452  0.11675895 0.44231642 0.00471998],0.26147469062963297
68123,SP,B,[0.06758491 0.35565731 0.08345497 0.11492415 0.3755914  0.00278725],0.3556573069667731
68123,TO,B,[0.0714529  0.23336285 0.08902663 0.10516995 0.49751379 0.00347388],0.23336284994210205
68369,AC,A,[0.19210867 0.18822768 0.15006468 0.20245796 0.26317917 0.00396184],0.19210866752910738
68369,AL,A,[0.25261285 0.17283745 0.12939182 0.18895931 0.25086169 0.00533689],0.25261285301311986
68369,AM,A,[0.20209462 0.20583304 0.16267627 0.19153907 0.23395365 0.00390335],0.20209461502515189
68369,AP,A,[0.20876547 0.19304115 0.1436099  0.19797591 0.25242556 0.004182  ],0.20876547340247575
68369,BA,A,[0.24122296 0.18077407 0.13432717 0.1902086  0.24923931 0.00422789],0.24122295979173464
68369,CE,A,[0.26557627 0.18588861 0.13753626 0.18534419 0.22194483 0.00370984],0.2655762694727673
68369,DF,A,[0.28886415 0.16401654 0.11967986 0.18219643 0.2305878  0.01465522],0.28886415434356283
68369,ES,A,[0.29606679 0.16207017 0.11569791 0.18662361 0.23549776 0.00404375],0.29606679467039043
68369,GO,A,[0.25642343 0.1813673  0.1314326  0.18956991 0.23690736 0.0042994 ],0.2564234251419683
68369,MA,A,[0.21837566 0.19447236 0.15059079 0.19266603 0.23987505 0.0040201 ],0.21837566209425505
68369,MG,A,[0.34558651 0.15021157 0.10217442 0.17745651 0.22133874 0.00323225],0.3455865068171133
68369,MS,A,[0.24727983 0.17870942 0.13651907 0.18736954 0.24665808 0.00346405],0.2472798330150553
68369,MT,A,[0.23769776 0.18017672 0.13494918 0.19166696 0.25103901 0.00447037],0.23769776132434603
68369,PA,A,[0.20582007 0.19316775 0.1473143  0.18955152 0.25922902 0.00491736],0.2058200678379785
68369,PB,A,[0.25142711 0.1777303  0.12620065 0.18916425 0.25193984 0.00353786],0.2514271064775252
